"COD_INE";"ID_REL";"COD_GEO";"COD_PROV";"PROVINCIA";"NOMBRE_ACTUAL";"POBLACION_MUNI";"SUPERFICIE";"PERIMETRO";"COD_INE_CAPITAL";"CAPITAL";"POBLACION_CAPITAL";"HOJA_MTN25_ETRS89";"LONGITUD_ETRS89";"LATITUD_ETRS89";"ORIGENCOOR";"ALTITUD";"ORIGENALTITUD"
"16089000000";"1160894";"16332";"16";"Cuenca";"Fuentes";447;10760.28;47475.00;"16089000101";"Fuentes";"438";"0635-1";-2.02;39.94;"Mapa";1023.00;"MDT5"
"16091000000";"1160915";"16336";"16";"Cuenca";"Fuertescusa";70;6472.31;31358.00;"16091000101";"Fuertescusa";"70";"0564-1";-2.17;40.47;"Mapa";982.00;"MDT5"
"16092000000";"1160920";"16340";"16";"Cuenca";"Gabaldón";182;8410.28;39452.00;"16092000101";"Gabaldón";"182";"0691-2";-1.94;39.62;"Mapa";920.00;"MDT5"
"16093000000";"1160936";"16344";"16";"Cuenca";"Garaballa";74;6977.49;38522.00;"16093000101";"Garaballa";"71";"0665-1";-1.37;39.81;"Mapa";945.00;"MDT5"
"16094000000";"1160941";"16348";"16";"Cuenca";"Gascueña";169;5181.03;35032.00;"16094000101";"Gascueña";"165";"0586-1";-2.51;40.29;"Mapa";932.00;"MDT5"
"16095000000";"1160954";"16352";"16";"Cuenca";"Graja de Campalbo";92;2229.55;19900.00;"16095000101";"Graja de Campalbo";"91";"0637-4";-1.27;39.89;"Mapa";1101.00;"MDT5"
"16096000000";"1160967";"16356";"16";"Cuenca";"Graja de Iniesta";365;2822.23;22393.00;"16096000101";"Graja de Iniesta";"360";"0692-4";-1.67;39.51;"Mapa";835.00;"MDT5"
"16097000000";"1160973";"16360";"16";"Cuenca";"Henarejos";153;14589.86;53866.00;"16097000101";"Henarejos";"153";"0637-3";-1.48;39.86;"Mapa";1073.00;"MDT5"
"16098000000";"1160989";"16364";"16";"Cuenca";"El Herrumblar";676;4609.77;32910.00;"16098000101";"El Herrumblar";"676";"0718-4";-1.62;39.40;"Mapa";775.00;"MDT5"
"16099000000";"1160992";"16368";"16";"Cuenca";"La Hinojosa";200;4211.39;26732.00;"16099000101";"La Hinojosa";"200";"0662-3";-2.41;39.72;"Mapa";939.00;"MDT5"
"16100000000";"1161006";"16372";"16";"Cuenca";"Los Hinojosos";814;11394.58;46449.00;"16100000101";"Los Hinojosos";"814";"0689-1";-2.82;39.60;"Mapa";775.00;"MDT5"
"16101000000";"1161013";"16376";"16";"Cuenca";"El Hito";154;4121.93;25680.00;"16101000101";"El Hito";"154";"0633-3";-2.71;39.85;"Mapa";869.00;"MDT5"
"16102000000";"1161028";"16380";"16";"Cuenca";"Honrubia";1602;11033.72;55328.00;"16102000101";"Honrubia";"1602";"0690-2";-2.28;39.61;"Mapa";815.00;"MDT5"
"16103000000";"1161034";"16384";"16";"Cuenca";"Hontanaya";290;5362.57;32770.00;"16103000101";"Hontanaya";"290";"0661-3";-2.83;39.71;"Mapa";807.00;"MDT5"
"16104000000";"1161049";"16388";"16";"Cuenca";"Hontecillas";51;3470.26;28280.00;"16104000101";"Hontecillas";"50";"0662-4";-2.18;39.69;"Mapa";828.00;"MDT5"
"16106000000";"1161065";"16392";"16";"Cuenca";"Horcajo de Santiago";3542;9602.58;48178.00;"16106000101";"Horcajo de Santiago";"3534";"0632-4";-2.99;39.84;"Mapa";756.00;"MDT5"
"16107000000";"1161071";"16396";"16";"Cuenca";"Huélamo";103;7884.31;36879.00;"16107000101";"Huélamo";"102";"0588-1";-1.80;40.27;"Mapa";1316.00;"MDT5"
"16108000000";"1161087";"16400";"16";"Cuenca";"Huelves";54;3943.55;28467.00;"16108000101";"Huelves";"50";"0607-4";-2.88;40.04;"Mapa";818.00;"MDT5"
"16109000000";"1161090";"16404";"16";"Cuenca";"Huérguina";51;2800.65;22577.00;"16109000101";"Huérguina";"51";"0611-4";-1.60;40.04;"Mapa";1110.00;"MDT5"
"16110000000";"1161104";"16408";"16";"Cuenca";"Huerta de la Obispalía";134;4188.45;31268.00;"16110000101";"Huerta de la Obispalía";"133";"0634-1";-2.48;39.98;"Mapa";929.00;"MDT5"
"16111000000";"1161111";"16412";"16";"Cuenca";"Huerta del Marquesado";200;3569.22;29088.00;"16111000101";"Huerta del Marquesado";"200";"0611-2";-1.68;40.14;"Mapa";1262.00;"MDT5"
"16112000000";"1161126";"16416";"16";"Cuenca";"Huete";1776;37756.76;113848.00;"16112000501";"Huete";"1572";"0608-1";-2.69;40.14;"Mapa";835.00;"MDT5"
"16113000000";"1161132";"16420";"16";"Cuenca";"Iniesta";4337;23229.73;154965.00;"16113000301";"Iniesta";"4323";"0718-1";-1.74;39.44;"Mapa";769.00;"MDT5"
"16115000000";"1161150";"16424";"16";"Cuenca";"Laguna del Marquesado";45;3791.37;27742.00;"16115000101";"Laguna del Marquesado";"44";"0588-4";-1.67;40.17;"Mapa";1319.00;"MDT5"
"16116000000";"1161163";"16428";"16";"Cuenca";"Lagunaseca";75;3427.92;26998.00;"16116000101";"Lagunaseca";"75";"0539-4";-2.01;40.53;"Mapa";1362.00;"MDT5"
"16117000000";"1161179";"16432";"16";"Cuenca";"Landete";1229;7934.47;45793.00;"16117000101";"Landete";"1163";"0637-3";-1.36;39.90;"Mapa";988.00;"MDT5"
"16118000000";"1161185";"16436";"16";"Cuenca";"Ledaña";1614;6547.00;32404.00;"16118000101";"Ledaña";"1614";"0718-3";-1.71;39.35;"Mapa";725.00;"MDT5"
"16119000000";"1161198";"16440";"16";"Cuenca";"Leganiel";182;4510.25;30600.00;"16119000101";"Leganiel";"180";"0607-2";-2.94;40.16;"Mapa";747.00;"MDT5"
"16121000000";"1161219";"16444";"16";"Cuenca";"Las Majadas";266;8725.47;62006.00;"16121000101";"Las Majadas";"266";"0587-1";-2.02;40.29;"Mapa";1390.00;"MDT5"
"16122000000";"1161224";"16448";"16";"Cuenca";"Mariana";290;3996.37;27127.00;"16122000101";"Mariana";"271";"0610-1";-2.14;40.16;"Mapa";961.00;"MDT5"
"16123000000";"1161230";"16452";"16";"Cuenca";"Masegosa";73;3316.25;36724.00;"16123000101";"Masegosa";"73";"0539-3";-2.02;40.54;"Mapa";1376.00;"MDT5"
"16124000000";"1161245";"16456";"16";"Cuenca";"Las Mesas";2312;8720.78;49403.00;"16124000101";"Las Mesas";"2288";"0715-3";-2.76;39.38;"Mapa";689.00;"MDT5"
"16125000000";"1161258";"16460";"16";"Cuenca";"Minglanilla";2232;10964.28;51951.00;"16125000101";"Minglanilla";"2175";"0692-4";-1.59;39.53;"Mapa";823.00;"MDT5"
"16126000000";"1161261";"16464";"16";"Cuenca";"Mira";929;21286.17;66878.00;"16126000301";"Mira";"898";"0665-3";-1.44;39.72;"Mapa";830.00;"MDT5"
"16128000000";"1161283";"16468";"16";"Cuenca";"Monreal del Llano";69;3902.23;29232.00;"16128000101";"Monreal del Llano";"69";"0689-3";-2.76;39.56;"Mapa";735.00;"MDT5"
"16129000000";"1161296";"16472";"16";"Cuenca";"Montalbanejo";103;5932.86;31885.00;"16129000101";"Montalbanejo";"103";"0662-3";-2.49;39.73;"Mapa";905.00;"MDT5"
"16130000000";"1161300";"16476";"16";"Cuenca";"Montalbo";639;7396.48;38027.00;"16130000101";"Montalbo";"639";"0633-4";-2.67;39.87;"Mapa";891.00;"MDT5"
"16131000000";"1161317";"16478";"16";"Cuenca";"Monteagudo de las Salinas";120;13199.79;75184.00;"16131000101";"Monteagudo de las Salinas";"120";"0663-2";-1.90;39.80;"Mapa";1017.00;"MDT5"
"16132000000";"1161322";"16480";"16";"Cuenca";"Mota de Altarejos";36;1695.10;18542.00;"16132000101";"Mota de Altarejos";"36";"0634-4";-2.31;39.88;"Mapa";865.00;"MDT5"
"16133000000";"1161338";"16484";"16";"Cuenca";"Mota del Cuervo";6033;17617.78;71533.00;"16133000101";"Mota del Cuervo";"6024";"0714-2";-2.87;39.49;"Mapa";707.00;"MDT5"
"16134000000";"1161343";"16488";"16";"Cuenca";"Motilla del Palancar";5929;7389.35;34561.00;"16134000101";"Motilla del Palancar";"5929";"0691-4";-1.90;39.56;"Mapa";830.00;"MDT5"
"16135000000";"1161356";"16492";"16";"Cuenca";"Moya";153;9173.23;38729.00;"16135000501";"Santo Domingo de Moya";"83";"0637-1";-1.36;39.94;"Mapa";1136.00;"MDT5"
"16137000000";"1161375";"16496";"16";"Cuenca";"Narboneta";49;3494.88;29302.00;"16137000101";"Narboneta";"49";"0665-3";-1.47;39.75;"Mapa";850.00;"MDT5"
"16139000000";"1161394";"16500";"16";"Cuenca";"Olivares de Júcar";337;5000.02;31118.00;"16139000101";"Olivares de Júcar";"337";"0662-2";-2.35;39.76;"Mapa";906.00;"MDT5"
"16140000000";"1161408";"16504";"16";"Cuenca";"Olmeda de la Cuesta";29;2322.72;19738.00;"16140000101";"Olmeda de la Cuesta";"29";"0586-1";-2.47;40.31;"Mapa";897.00;"MDT5"
"16141000000";"1161415";"16506";"16";"Cuenca";"Olmeda del Rey";132;7481.00;47253.00;"16141000101";"Olmeda del Rey";"132";"0663-1";-2.08;39.80;"Mapa";938.00;"MDT5"
"16142000000";"1161420";"16508";"16";"Cuenca";"Olmedilla de Alarcón";159;3830.81;30208.00;"16142000201";"Olmedilla de Alarcón";"144";"0691-1";-2.10;39.61;"Mapa";822.00;"MDT5"
"16143000000";"1161436";"16512";"16";"Cuenca";"Olmedilla de Eliz";16;1330.99;15963.00;"16143000101";"Olmedilla de Eliz";"16";"0586-1";-2.42;40.30;"Mapa";869.00;"MDT5"
"16145000000";"1161454";"16516";"16";"Cuenca";"Osa de la Vega";501;5333.96;28833.00;"16145000101";"Osa de la Vega";"501";"0689-1";-2.76;39.66;"Mapa";764.00;"MDT5"
"16146000000";"1161467";"16520";"16";"Cuenca";"Pajarón";79;5261.06;32734.00;"16146000101";"Pajarón";"79";"0636-1";-1.78;39.95;"Mapa";1051.00;"MDT5"
"16147000000";"1161473";"16524";"16";"Cuenca";"Pajaroncillo";75;5691.48;30992.00;"16147000101";"Pajaroncillo";"74";"0636-1";-1.73;39.94;"Mapa";983.00;"MDT5"
"16148000000";"1161489";"16528";"16";"Cuenca";"Palomares del Campo";642;6098.49;36127.00;"16148000101";"Palomares del Campo";"642";"0633-2";-2.59;39.94;"Mapa";877.00;"MDT5"
"16149000000";"1161492";"16532";"16";"Cuenca";"Palomera";159;5006.50;33293.00;"16149000201";"Palomera";"103";"0610-3";-2.05;40.06;"Mapa";1075.00;"MDT5"
"16150000000";"1161505";"16536";"16";"Cuenca";"Paracuellos";99;12347.63;48911.00;"16150000201";"Paracuellos";"95";"0664-3";-1.78;39.71;"Mapa";969.00;"MDT5"
"16151000000";"1161512";"16540";"16";"Cuenca";"Paredes";64;1936.17;21951.00;"16151000101";"Paredes";"64";"0607-4";-2.85;40.06;"Mapa";834.00;"MDT5"
"16152000000";"1161527";"16544";"16";"Cuenca";"La Parra de las Vegas";39;6151.11;37788.00;"16152000101";"La Parra de las Vegas";"39";"0634-4";-2.20;39.86;"Mapa";1023.00;"MDT5"
"16153000000";"1161533";"16548";"16";"Cuenca";"El Pedernoso";1147;5640.89;30754.00;"16153000101";"El Pedernoso";"1145";"0715-1";-2.74;39.48;"Mapa";716.00;"MDT5"
"16154000000";"1161548";"16552";"16";"Cuenca";"Las Pedroñeras";6581;22467.15;78250.00;"16154000101";"Las Pedroñeras";"6546";"0715-2";-2.67;39.45;"Mapa";709.00;"MDT5"
"16155000000";"1161551";"16556";"16";"Cuenca";"El Peral";628;8584.27;38242.00;"16155000101";"El Peral";"628";"0717-2";-1.89;39.49;"Mapa";793.00;"MDT5"
"16156000000";"1161564";"16560";"16";"Cuenca";"La Peraleja";95;3493.47;24641.00;"16156000101";"La Peraleja";"95";"0585-4";-2.55;40.23;"Mapa";877.00;"MDT5"
"16157000000";"1161570";"16564";"16";"Cuenca";"La Pesquera";225;7229.90;39662.00;"16157000101";"La Pesquera";"223";"0692-4";-1.58;39.57;"Mapa";795.00;"MDT5"
"16158000000";"1161586";"16568";"16";"Cuenca";"El Picazo";672;2490.22;30318.00;"16158000101";"El Picazo";"665";"0717-1";-2.08;39.44;"Mapa";698.00;"MDT5"
"16159000000";"1161599";"16572";"16";"Cuenca";"Pinarejo";227;6181.98;39011.00;"16159000101";"Pinarejo";"227";"0690-1";-2.42;39.61;"Mapa";882.00;"MDT5"
"16160000000";"1161603";"16576";"16";"Cuenca";"Pineda de Gigüela";61;2907.60;21565.00;"16160000101";"Pineda de Gigüela";"61";"0608-2";-2.54;40.08;"Mapa";976.00;"MDT5"
"16161000000";"1161610";"16580";"16";"Cuenca";"Piqueras del Castillo";55;4585.77;25811.00;"16161000101";"Piqueras del Castillo";"55";"0663-3";-2.08;39.72;"Mapa";927.00;"MDT5"
"16162000000";"1161625";"16584";"16";"Cuenca";"Portalrubio de Guadamejud";26;2097.34;21257.00;"16162000101";"Portalrubio de Guadamejud";"26";"0585-2";-2.60;40.27;"Mapa";812.00;"MDT5"
"16163000000";"1161631";"16588";"16";"Cuenca";"Portilla";69;3291.30;24280.00;"16163000101";"Portilla";"69";"0587-1";-2.08;40.28;"Mapa";1066.00;"MDT5"
"16165000000";"1161659";"16592";"16";"Cuenca";"Poyatos";62;4428.10;26243.00;"16165000101";"Poyatos";"62";"0564-1";-2.04;40.42;"Mapa";1240.00;"MDT5"
"16166000000";"1161662";"16596";"16";"Cuenca";"Pozoamargo";302;5338.06;36616.00;"16166000101";"Pozoamargo";"257";"0716-4";-2.19;39.36;"Mapa";752.00;"MDT5"
"16167000000";"1161678";"16604";"16";"Cuenca";"Pozorrubio de Santiago";315;4470.17;34968.00;"16167000101";"Pozorrubio de Santiago";"310";"0660-2";-2.95;39.81;"Mapa";788.00;"MDT5"
"16169000000";"1161697";"16608";"16";"Cuenca";"El Pozuelo";54;4126.15;28748.00;"16169000101";"El Pozuelo";"54";"0538-2";-2.27;40.62;"Mapa";1218.00;"MDT5"
"16170000000";"1161701";"16612";"16";"Cuenca";"Priego";942;8033.93;41022.00;"16170000101";"Priego";"938";"0563-2";-2.31;40.44;"Mapa";848.00;"MDT5"
"16171000000";"1161718";"16616";"16";"Cuenca";"El Provencio";2453;10115.32;47984.00;"16171000101";"El Provencio";"2420";"0715-4";-2.57;39.37;"Mapa";699.00;"MDT5"
"16172000000";"1161723";"16620";"16";"Cuenca";"Puebla de Almenara";351;3766.91;25172.00;"16172000101";"Puebla de Almenara";"351";"0661-1";-2.81;39.78;"Mapa";864.00;"MDT5"
"16173000000";"1161739";"16624";"16";"Cuenca";"El Valle de Altomira";221;14741.20;55471.00;"16173000101";"Garcinarro";"103";"0585-3";-2.75;40.22;"Mapa";801.00;"MDT5"
"16174000000";"1161744";"16628";"16";"Cuenca";"Puebla del Salvador";192;4809.03;27176.00;"16174000101";"Puebla del Salvador";"192";"0692-4";-1.67;39.56;"Mapa";842.00;"MDT5"
"16175000000";"1161757";"16632";"16";"Cuenca";"Quintanar del Rey";7533;7991.82;38715.00;"16175000101";"Quintanar del Rey";"7533";"0717-4";-1.92;39.34;"Mapa";728.00;"MDT5"
"16176000000";"1161760";"16636";"16";"Cuenca";"Rada de Haro";42;3210.25;26100.00;"16176000101";"Rada de Haro";"42";"0689-4";-2.62;39.56;"Mapa";823.00;"MDT5"
"16177000000";"1161776";"16640";"16";"Cuenca";"Reíllo";105;8169.77;39765.00;"16177000101";"Reíllo";"104";"0635-4";-1.87;39.90;"Mapa";1022.00;"MDT5"
"16181000000";"1161816";"16656";"16";"Cuenca";"Rozalén del Monte";72;3062.72;22945.00;"16181000101";"Rozalén del Monte";"72";"0633-1";-2.80;39.99;"Mapa";873.00;"MDT5"
"16185000000";"1161855";"16660";"16";"Cuenca";"Saceda-Trasierra";44;3092.12;23655.00;"16185000101";"Saceda-Trasierra";"43";"0607-2";-2.85;40.15;"Mapa";920.00;"MDT5"
"16186000000";"1161868";"16664";"16";"Cuenca";"Saelices";506;8061.80;39131.00;"16186000101";"Saelices";"493";"0633-1";-2.80;39.92;"Mapa";930.00;"MDT5"
"16187000000";"1161874";"16668";"16";"Cuenca";"Salinas del Manzano";85;3364.61;24599.00;"16187000101";"Salinas del Manzano";"81";"0611-2";-1.55;40.08;"Mapa";1132.00;"MDT5"
"16188000000";"1161880";"16672";"16";"Cuenca";"Salmeroncillos";107;2067.79;23675.00;"16188000101";"Salmeroncillos de Abajo";"100";"0537-4";-2.52;40.50;"Mapa";761.00;"MDT5"
"16189000000";"1161893";"16676";"16";"Cuenca";"Salvacañete";315;12028.19;51129.00;"16189000303";"Salvacañete";"248";"0612-1";-1.50;40.09;"Mapa";1212.00;"MDT5"
"16190000000";"1161907";"16680";"16";"Cuenca";"San Clemente";7247;27751.42;103439.00;"16190000201";"San Clemente";"7233";"0716-3";-2.42;39.40;"Mapa";721.00;"MDT5"
"16191000000";"1161914";"16684";"16";"Cuenca";"San Lorenzo de la Parrilla";1057;5988.88;45293.00;"16191000101";"San Lorenzo de la Parrilla";"1047";"0634-3";-2.36;39.85;"Mapa";940.00;"MDT5"
"16192000000";"1161929";"16688";"16";"Cuenca";"San Martín de Boniches";46;6976.98;44568.00;"16192000101";"San Martín de Boniches";"46";"0636-4";-1.57;39.88;"Mapa";1208.00;"MDT5"
"16193000000";"1161935";"16692";"16";"Cuenca";"San Pedro Palmiches";57;1984.86;20403.00;"16193000101";"San Pedro Palmiches";"57";"0563-1";-2.40;40.42;"Mapa";820.00;"MDT5"
"16194000000";"1161940";"16696";"16";"Cuenca";"Santa Cruz de Moya";236;11074.86;57721.00;"16194000401";"Santa Cruz de Moya";"186";"0637-2";-1.25;39.95;"Mapa";763.00;"MDT5"
"16195000000";"1161953";"16704";"16";"Cuenca";"Santa María del Campo Rus";607;9363.46;45099.00;"16195000101";"Santa María del Campo Rus";"607";"0690-3";-2.42;39.55;"Mapa";788.00;"MDT5"
"16196000000";"1161966";"16700";"16";"Cuenca";"Santa María de los Llanos";694;4256.27;37517.00;"16196000101";"Santa María de los Llanos";"690";"0715-1";-2.81;39.48;"Mapa";716.00;"MDT5"
"16197000000";"1161972";"16708";"16";"Cuenca";"Santa María del Val";60;4680.17;30998.00;"16197000101";"Santa María del Val";"60";"0539-3";-2.04;40.50;"Mapa";1196.00;"MDT5"
"16198000000";"1161988";"16712";"16";"Cuenca";"Sisante";1685;13435.52;61696.00;"16198000101";"Sisante";"1666";"0716-4";-2.20;39.40;"Mapa";744.00;"MDT5"
"16199000000";"1161991";"16713";"16";"Cuenca";"Solera de Gabaldón";28;5048.90;30617.00;"16199000101";"Solera de Gabaldón";"28";"0663-4";-1.97;39.74;"Mapa";1043.00;"MDT5"
"16202000000";"1162027";"16720";"16";"Cuenca";"Talayuelas";898;10658.89;41621.00;"16202000201";"Talayuelas";"680";"0637-4";-1.28;39.84;"Mapa";991.00;"MDT5"
"16203000000";"1162033";"16724";"16";"Cuenca";"Tarancón";14834;10684.16;45915.00;"16203000101";"Tarancón";"14824";"0607-4";-3.00;40.01;"Mapa";805.00;"MDT5"
"16204000000";"1162048";"16728";"16";"Cuenca";"Tébar";283;9902.25;48576.00;"16204000101";"Tébar";"283";"0717-1";-2.16;39.49;"Mapa";888.00;"MDT5"
"16205000000";"1162051";"16732";"16";"Cuenca";"Tejadillos";130;6328.14;33885.00;"16205000101";"Tejadillos";"125";"0611-2";-1.63;40.14;"Mapa";1235.00;"MDT5"
"16206000000";"1162064";"16736";"16";"Cuenca";"Tinajas";197;4689.46;31606.00;"16206000101";"Tinajas";"197";"0585-2";-2.58;40.32;"Mapa";864.00;"MDT5"
"16209000000";"1162099";"16740";"16";"Cuenca";"Torralba";126;5548.71;29870.00;"16209000101";"Torralba";"126";"0586-2";-2.28;40.30;"Mapa";912.00;"MDT5"
"16211000000";"1162110";"16748";"16";"Cuenca";"Torrejoncillo del Rey";394;20145.68;83402.00;"16211000301";"Torrejoncillo del Rey";"261";"0608-4";-2.57;40.00;"Mapa";931.00;"MDT5"
"16212000000";"1162125";"16752";"16";"Cuenca";"Torrubia del Campo";265;5336.02;36525.00;"16212000101";"Torrubia del Campo";"265";"0632-4";-2.96;39.89;"Mapa";797.00;"MDT5"
"16213000000";"1162131";"16756";"16";"Cuenca";"Torrubia del Castillo";40;1746.72;19162.00;"16213000101";"Torrubia del Castillo";"40";"0690-2";-2.31;39.65;"Mapa";849.00;"MDT5"
"16215000000";"1162159";"16760";"16";"Cuenca";"Tragacete";261;6139.39;38318.00;"16215000101";"Tragacete";"256";"0565-3";-1.85;40.34;"Mapa";1281.00;"MDT5"
"16216000000";"1162162";"16764";"16";"Cuenca";"Tresjuncos";316;7029.04;33688.00;"16216000101";"Tresjuncos";"316";"0661-3";-2.75;39.69;"Mapa";796.00;"MDT5"
"16217000000";"1162178";"16768";"16";"Cuenca";"Tribaldos";91;2133.22;21796.00;"16217000101";"Tribaldos";"91";"0632-2";-2.89;39.97;"Mapa";824.00;"MDT5"
"16218000000";"1162184";"16772";"16";"Cuenca";"Uclés";219;6461.15;65601.00;"16218000101";"Uclés";"219";"0632-2";-2.86;39.98;"Mapa";863.00;"MDT5"
"16219000000";"1162197";"16776";"16";"Cuenca";"Uña";92;2324.96;34680.00;"16219000101";"Uña";"92";"0587-4";-1.97;40.22;"Mapa";1139.00;"MDT5"
"16224000000";"1162244";"16784";"16";"Cuenca";"Valdemeca";87;6980.19;33795.00;"16224000101";"Valdemeca";"87";"0588-3";-1.74;40.22;"Mapa";1322.00;"MDT5"
"16225000000";"1162257";"16788";"16";"Cuenca";"Valdemorillo de la Sierra";66;7027.33;36738.00;"16225000101";"Valdemorillo de la Sierra";"66";"0611-3";-1.78;40.03;"Mapa";1200.00;"MDT5"
"16227000000";"1162276";"16792";"16";"Cuenca";"Valdemoro-Sierra";114;10779.13;48154.00;"16227000101";"Valdemoro-Sierra";"106";"0611-1";-1.76;40.10;"Mapa";1111.00;"MDT5"
"16228000000";"1162282";"16796";"16";"Cuenca";"Valdeolivas";195;4604.60;30438.00;"16228000101";"Valdeolivas";"192";"0538-3";-2.44;40.50;"Mapa";926.00;"MDT5"
"16231000000";"1162316";"16808";"16";"Cuenca";"Valhermoso de la Fuente";47;3212.46;23601.00;"16231000101";"Valhermoso de la Fuente";"47";"0691-4";-2.01;39.55;"Mapa";800.00;"MDT5"
"16234000000";"1162342";"16812";"16";"Cuenca";"Valsalobre";26;3808.33;25282.00;"16234000101";"Valsalobre";"26";"0539-1";-2.09;40.61;"Mapa";1225.00;"MDT5"
"16236000000";"1162368";"16816";"16";"Cuenca";"Valverde de Júcar";1111;5621.48;42104.00;"16236000101";"Valverde de Júcar";"1111";"0662-4";-2.21;39.71;"Mapa";817.00;"MDT5"
"16237000000";"1162374";"16820";"16";"Cuenca";"Valverdejo";99;3247.26;26629.00;"16237000101";"Valverdejo";"96";"0691-1";-2.02;39.61;"Mapa";867.00;"MDT5"
"16238000000";"1162380";"16824";"16";"Cuenca";"Vara de Rey";530;12787.61;53051.00;"16238000201";"Vara de Rey";"521";"0716-2";-2.29;39.42;"Mapa";822.00;"MDT5"
"16239000000";"1162393";"16828";"16";"Cuenca";"Vega del Codorno";135;3254.28;26618.00;"16239000201";"Vega del Codorno";"69";"0564-2";-1.92;40.43;"Mapa";1344.00;"MDT5"
"16240000000";"1162407";"16832";"16";"Cuenca";"Vellisca";102;4297.87;27776.00;"16240000101";"Vellisca";"102";"0608-1";-2.81;40.12;"Mapa";943.00;"MDT5"
"16242000000";"1162429";"16836";"16";"Cuenca";"Villaconejos de Trabaque";358;3185.60;22748.00;"16242000101";"Villaconejos de Trabaque";"358";"0563-4";-2.31;40.40;"Mapa";813.00;"MDT5"
"16243000000";"1162435";"16840";"16";"Cuenca";"Villaescusa de Haro";494;9319.84;56650.00;"16243000201";"Villaescusa de Haro";"490";"0689-2";-2.67;39.59;"Mapa";824.00;"MDT5"
"16244000000";"1162440";"16844";"16";"Cuenca";"Villagarcía del Llano";775;11683.96;48857.00;"16244000201";"Villagarcía del Llano";"745";"0743-1";-1.84;39.32;"Mapa";728.00;"MDT5"
"16245000000";"1162453";"16848";"16";"Cuenca";"Villalba de la Sierra";499;4094.77;27978.00;"16245000201";"Villalba de la Sierra";"460";"0587-3";-2.08;40.23;"Mapa";994.00;"MDT5"
"16246000000";"1162466";"16852";"16";"Cuenca";"Villalba del Rey";546;9507.01;51680.00;"16246000101";"Villalba del Rey";"546";"0562-4";-2.64;40.34;"Mapa";787.00;"MDT5"
"16247000000";"1162472";"16856";"16";"Cuenca";"Villalgordo del Marquesado";78;3029.70;25446.00;"16247000101";"Villalgordo del Marquesado";"78";"0662-3";-2.50;39.68;"Mapa";857.00;"MDT5"
"16248000000";"1162488";"16860";"16";"Cuenca";"Villalpardo";976;3148.69;33358.00;"16248000101";"Villalpardo";"967";"0718-2";-1.62;39.47;"Mapa";775.00;"MDT5"
"16249000000";"1162491";"16864";"16";"Cuenca";"Villamayor de Santiago";2587;18116.50;62423.00;"16249000101";"Villamayor de Santiago";"2587";"0660-4";-2.92;39.72;"Mapa";775.00;"MDT5"
"16250000000";"1162504";"16868";"16";"Cuenca";"Villanueva de Guadamejud";68;3061.17;26360.00;"16250000101";"Villanueva de Guadamejud";"68";"0586-3";-2.50;40.22;"Mapa";812.00;"MDT5"
"16251000000";"1162511";"16872";"16";"Cuenca";"Villanueva de la Jara";2259;15606.00;69678.00;"16251000401";"Villanueva de la Jara";"2141";"0717-2";-1.95;39.43;"Mapa";769.00;"MDT5"
"16253000000";"1162532";"16880";"16";"Cuenca";"Villar de Cañas";402;7036.30;41037.00;"16253000201";"Villar de Cañas";"314";"0661-2";-2.56;39.77;"Mapa";815.00;"MDT5"
"16254000000";"1162547";"16884";"16";"Cuenca";"Villar de Domingo García";216;7682.68;46584.00;"16254000401";"Villar de Domingo García";"199";"0586-4";-2.29;40.23;"Mapa";933.00;"MDT5"
"16255000000";"1162550";"16888";"16";"Cuenca";"Villar de la Encina";169;4918.94;34060.00;"16255000101";"Villar de la Encina";"169";"0689-2";-2.52;39.63;"Mapa";842.00;"MDT5"
"16258000000";"1162585";"16896";"16";"Cuenca";"Villar del Humo";203;15004.77;54396.00;"16258000101";"Villar del Humo";"203";"0636-4";-1.62;39.87;"Mapa";990.00;"MDT5"
"16259000000";"1162598";"16900";"16";"Cuenca";"Villar del Infantado";42;2176.41;22621.00;"16259000101";"Villar del Infantado";"42";"0563-1";-2.47;40.45;"Mapa";763.00;"MDT5"
"16263000000";"1162630";"16892";"16";"Cuenca";"Villar de Olalla";1250;15807.79;85991.00;"16263000301";"Villar de Olalla";"1064";"0609-4";-2.19;40.01;"Mapa";921.00;"MDT5"
"16264000000";"1162645";"16908";"16";"Cuenca";"Villarejo de Fuentes";475;12835.61;49424.00;"16264000101";"Villarejo de Fuentes";"473";"0661-1";-2.69;39.78;"Mapa";860.00;"MDT5"
