"Province";"Name";"Population";"Longitude";"Latitude";"Autonomous_Community"
"Cáceres";"Salorino";613;-7.01;39.47;"País Vasco/Euskadi"
"Cáceres";"Salvatierra de Santiago";298;-6.03;39.3;"País Vasco/Euskadi"
"Cáceres";"San Martín de Trevejo";805;-6.79;40.21;"País Vasco/Euskadi"
"Cáceres";"Santa Ana";250;-5.98;39.3;"País Vasco/Euskadi"
"Cáceres";"Santa Cruz de la Sierra";333;-5.84;39.33;"País Vasco/Euskadi"
"Cáceres";"Santa Cruz de Paniagua";330;-6.34;40.19;"País Vasco/Euskadi"
"Cáceres";"Santa Marta de Magasca";282;-6.09;39.51;"País Vasco/Euskadi"
"Cáceres";"Santiago de Alcántara";533;-7.24;39.6;"País Vasco/Euskadi"
"Cáceres";"Santiago del Campo";275;-6.36;39.62;"País Vasco/Euskadi"
"Cáceres";"Santibáñez el Alto";338;-6.54;40.18;"País Vasco/Euskadi"
"Cáceres";"Santibáñez el Bajo";761;-6.22;40.17;"País Vasco/Euskadi"
"Cáceres";"Saucedilla";886;-5.67;39.85;"País Vasco/Euskadi"
"Cáceres";"Segura de Toro";188;-5.94;40.22;"País Vasco/Euskadi"
"Cáceres";"Serradilla";1608;-6.14;39.83;"País Vasco/Euskadi"
"Cáceres";"Serrejón";433;-5.8;39.81;"País Vasco/Euskadi"
"Cáceres";"Sierra de Fuentes";2006;-6.27;39.43;"País Vasco/Euskadi"
"Cáceres";"Talaván";842;-6.28;39.71;"País Vasco/Euskadi"
"Cáceres";"Talaveruela de la Vera";325;-5.51;40.12;"País Vasco/Euskadi"
"Cáceres";"Talayuela";7338;-5.61;39.98;"País Vasco/Euskadi"
"Cáceres";"Tejeda de Tiétar";802;-5.86;40.02;"País Vasco/Euskadi"
"Cáceres";"Toril";170;-5.78;39.89;"País Vasco/Euskadi"
"Cáceres";"Tornavacas";1126;-5.68;40.25;"País Vasco/Euskadi"
"Cáceres";"El Torno";897;-5.94;40.13;"País Vasco/Euskadi"
"Cáceres";"Torrecilla de los Ángeles";637;-6.41;40.24;"País Vasco/Euskadi"
"Cáceres";"Torrecillas de la Tiesa";1103;-5.74;39.56;"País Vasco/Euskadi"
"Cáceres";"Torre de Don Miguel";488;-6.57;40.22;"País Vasco/Euskadi"
"Cáceres";"Torre de Santa María";549;-6.11;39.25;"País Vasco/Euskadi"
"Cáceres";"Torrejoncillo";3044;-6.46;39.89;"País Vasco/Euskadi"
"Cáceres";"Torrejón el Rubio";593;-6.01;39.76;"País Vasco/Euskadi"
"Cáceres";"Torremenga";625;-5.77;40.04;"País Vasco/Euskadi"
"Cáceres";"Torremocha";850;-6.17;39.34;"País Vasco/Euskadi"
"Cáceres";"Torreorgaz";1669;-6.24;39.38;"País Vasco/Euskadi"
"Cáceres";"Torrequemada";587;-6.22;39.36;"País Vasco/Euskadi"
"Cáceres";"Trujillo";9274;-5.88;39.46;"País Vasco/Euskadi"
"Cáceres";"Valdastillas";327;-5.87;40.13;"País Vasco/Euskadi"
"Cáceres";"Valdecañas de Tajo";123;-5.61;39.75;"País Vasco/Euskadi"
"Cáceres";"Valdefuentes";1251;-6.12;39.27;"País Vasco/Euskadi"
"Cáceres";"Valdehúncar";179;-5.52;39.83;"País Vasco/Euskadi"
"Cáceres";"Valdelacasa de Tajo";387;-5.28;39.72;"País Vasco/Euskadi"
"Cáceres";"Valdemorales";198;-6.06;39.2;"País Vasco/Euskadi"
"Cáceres";"Valdeobispo";665;-6.24;40.08;"País Vasco/Euskadi"
"Cáceres";"Valencia de Alcántara";5532;-7.24;39.41;"País Vasco/Euskadi"
"Cáceres";"Valverde de la Vera";485;-5.49;40.12;"País Vasco/Euskadi"
"Cáceres";"Valverde del Fresno";2378;-6.87;40.22;"País Vasco/Euskadi"
"Cáceres";"Viandar de la Vera";233;-5.53;40.12;"País Vasco/Euskadi"
"Cáceres";"Villa del Campo";525;-6.42;40.14;"País Vasco/Euskadi"
"Cáceres";"Villa del Rey";126;-6.82;39.65;"País Vasco/Euskadi"
"Cáceres";"Villamesías";269;-5.87;39.24;"País Vasco/Euskadi"
"Cáceres";"Villamiel";462;-6.78;40.18;"País Vasco/Euskadi"
"Cáceres";"Villanueva de la Sierra";444;-6.4;40.19;"País Vasco/Euskadi"
"Cáceres";"Villanueva de la Vera";2082;-5.46;40.12;"País Vasco/Euskadi"
"Cáceres";"Villar del Pedroso";629;-5.19;39.7;"País Vasco/Euskadi"
"Cáceres";"Villar de Plasencia";234;-6.02;40.13;"País Vasco/Euskadi"
"Cáceres";"Villasbuenas de Gata";357;-6.62;40.17;"País Vasco/Euskadi"
"Cáceres";"Zarza de Granadilla";1822;-6.04;40.23;"País Vasco/Euskadi"
"Cáceres";"Zarza de Montánchez";563;-6.03;39.25;"País Vasco/Euskadi"
"Cáceres";"Zarza la Mayor";1277;-6.86;39.87;"País Vasco/Euskadi"
"Cáceres";"Zorita";1412;-5.69;39.28;"País Vasco/Euskadi"
"Cáceres";"Rosalejo";1438;-5.42;39.97;"País Vasco/Euskadi"
"Cáceres";"Vegaviana";849;-6.71;40.04;"País Vasco/Euskadi"
"Cáceres";"Alagón del Río";932;-6.31;39.97;"País Vasco/Euskadi"
"Cáceres";"Tiétar";922;-5.47;40.02;"País Vasco/Euskadi"
"Cáceres";"Pueblonuevo de Miramontes";829;-5.37;40.05;"País Vasco/Euskadi"
"Cádiz";"Alcalá de los Gazules";5258;-5.72;36.46;"País Vasco/Euskadi"
"Cádiz";"Alcalá del Valle";5150;-5.17;36.9;"País Vasco/Euskadi"
"Cádiz";"Algar";1433;-5.65;36.65;"País Vasco/Euskadi"
"Cádiz";"Algeciras";121133;-5.44;36.13;"País Vasco/Euskadi"
"Cádiz";"Algodonales";5630;-5.4;36.88;"País Vasco/Euskadi"
"Cádiz";"Arcos de la Frontera";30983;-5.8;36.74;"País Vasco/Euskadi"
"Cádiz";"Barbate";22548;-5.91;36.19;"País Vasco/Euskadi"
"Cádiz";"Los Barrios";23374;-5.49;36.18;"País Vasco/Euskadi"
"Cádiz";"Benaocaz";687;-5.42;36.7;"País Vasco/Euskadi"
"Cádiz";"Bornos";7818;-5.74;36.81;"País Vasco/Euskadi"
"Cádiz";"El Bosque";2147;-5.5;36.75;"País Vasco/Euskadi"
"Cádiz";"Cádiz";118048;-6.28;36.52;"País Vasco/Euskadi"
"Cádiz";"Castellar de la Frontera";3022;-5.45;36.31;"País Vasco/Euskadi"
"Cádiz";"Conil de la Frontera";22369;-6.08;36.27;"País Vasco/Euskadi"
"Cádiz";"Chiclana de la Frontera";83148;-6.14;36.41;"País Vasco/Euskadi"
"Cádiz";"Chipiona";19104;-6.44;36.73;"País Vasco/Euskadi"
"Cádiz";"Espera";3909;-5.8;36.87;"País Vasco/Euskadi"
"Cádiz";"El Gastor";1724;-5.32;36.85;"País Vasco/Euskadi"
"Cádiz";"Grazalema";2100;-5.36;36.76;"País Vasco/Euskadi"
"Cádiz";"Jerez de la Frontera";212915;-6.12;36.7;"País Vasco/Euskadi"
"Cádiz";"Jimena de la Frontera";9685;-5.45;36.43;"País Vasco/Euskadi"
"Cádiz";"La Línea de la Concepción";63146;-5.34;36.16;"País Vasco/Euskadi"
"Cádiz";"Medina-Sidonia";11741;-5.92;36.45;"País Vasco/Euskadi"
"Cádiz";"Olvera";8153;-5.26;36.93;"País Vasco/Euskadi"
"Cádiz";"Paterna de Rivera";5577;-5.86;36.52;"País Vasco/Euskadi"
"Cádiz";"Prado del Rey";5710;-5.55;36.78;"País Vasco/Euskadi"
"Cádiz";"El Puerto de Santa María";88430;-6.22;36.6;"País Vasco/Euskadi"
"Cádiz";"Puerto Real";41472;-6.19;36.52;"País Vasco/Euskadi"
"Cádiz";"Puerto Serrano";7066;-5.54;36.92;"País Vasco/Euskadi"
"Cádiz";"Rota";28996;-6.36;36.62;"País Vasco/Euskadi"
"Cádiz";"San Fernando";95643;-6.2;36.46;"País Vasco/Euskadi"
"Cádiz";"Sanlúcar de Barrameda";67640;-6.35;36.77;"País Vasco/Euskadi"
"Cádiz";"San Roque";29969;-5.38;36.2;"País Vasco/Euskadi"
"Cádiz";"Setenil de las Bodegas";2781;-5.18;36.86;"País Vasco/Euskadi"
"Cádiz";"Tarifa";18088;-5.59;36.01;"País Vasco/Euskadi"
"Cádiz";"Torre Alháquime";795;-5.23;36.91;"País Vasco/Euskadi"
"Cádiz";"Trebujena";7069;-6.17;36.86;"País Vasco/Euskadi"
"Cádiz";"Ubrique";16683;-5.44;36.67;"País Vasco/Euskadi"
"Cádiz";"Vejer de la Frontera";12782;-5.97;36.25;"País Vasco/Euskadi"
"Cádiz";"Villaluenga del Rosario";446;-5.38;36.69;"País Vasco/Euskadi"
"Cádiz";"Villamartín";12207;-5.64;36.86;"País Vasco/Euskadi"
"Cádiz";"Zahara";1416;-5.39;36.84;"País Vasco/Euskadi"
"Cádiz";"Benalup-Casas Viejas";6995;-5.81;36.34;"País Vasco/Euskadi"
"Cádiz";"San José del Valle";4445;-5.8;36.6;"País Vasco/Euskadi"
"Castelló/Castellón";"Atzeneta del Maestrat";1290;-0.17;40.21;"País Vasco/Euskadi"
"Castelló/Castellón";"Aín";129;-0.34;39.9;"País Vasco/Euskadi"
"Castelló/Castellón";"Albocàsser";1257;0.02;40.35;"País Vasco/Euskadi"
"Castelló/Castellón";"Alcalà de Xivert";6796;0.22;40.3;"País Vasco/Euskadi"
"Castelló/Castellón";"l'Alcora";10502;-0.21;40.07;"País Vasco/Euskadi"
"Castelló/Castellón";"Alcudia de Veo";204;-0.35;39.91;"País Vasco/Euskadi"
"Castelló/Castellón";"Alfondeguilla";870;-0.26;39.83;"País Vasco/Euskadi"
"Castelló/Castellón";"Algimia de Almonacid";268;-0.44;39.91;"País Vasco/Euskadi"
"Castelló/Castellón";"Almassora";25648;-0.06;39.94;"País Vasco/Euskadi"
"Castelló/Castellón";"Almedíjar";270;-0.4;39.87;"País Vasco/Euskadi"
"Castelló/Castellón";"Almenara";5920;-0.22;39.75;"País Vasco/Euskadi"
"Castelló/Castellón";"Altura";3559;-0.51;39.85;"País Vasco/Euskadi"
"Castelló/Castellón";"Arañuel";151;-0.48;40.07;"País Vasco/Euskadi"
"Castelló/Castellón";"Ares del Maestrat";197;-0.13;40.45;"País Vasco/Euskadi"
"Castelló/Castellón";"Argelita";94;-0.35;40.05;"País Vasco/Euskadi"
"Castelló/Castellón";"Artana";1979;-0.25;39.89;"País Vasco/Euskadi"
"Castelló/Castellón";"Ayódar";165;-0.37;39.99;"País Vasco/Euskadi"
"Castelló/Castellón";"Azuébar";324;-0.36;39.83;"País Vasco/Euskadi"
"Castelló/Castellón";"Barracas";165;-0.69;40.01;"País Vasco/Euskadi"
"Castelló/Castellón";"Betxí";5750;-0.19;39.92;"País Vasco/Euskadi"
"Castelló/Castellón";"Bejís";378;-0.7;39.9;"País Vasco/Euskadi"
"Castelló/Castellón";"Benafer";159;-0.57;39.93;"País Vasco/Euskadi"
"Castelló/Castellón";"Benafigos";148;-0.2;40.27;"País Vasco/Euskadi"
"Castelló/Castellón";"Benassal";1106;-0.14;40.37;"País Vasco/Euskadi"
"Castelló/Castellón";"Benicarló";26429;0.42;40.41;"País Vasco/Euskadi"
"Castelló/Castellón";"Benicasim/Benicàssim";17964;0.06;40.05;"País Vasco/Euskadi"
"Castelló/Castellón";"Benlloch";1060;0.02;40.21;"País Vasco/Euskadi"
"Castelló/Castellón";"Borriol";5279;-0.07;40.04;"País Vasco/Euskadi"
"Castelló/Castellón";"Borriana/Burriana";34464;-0.08;39.88;"País Vasco/Euskadi"
"Castelló/Castellón";"Cabanes";2913;0.04;40.15;"País Vasco/Euskadi"
"Castelló/Castellón";"Càlig";1959;0.35;40.46;"País Vasco/Euskadi"
"Castelló/Castellón";"Canet lo Roig";706;0.24;40.55;"País Vasco/Euskadi"
"Castelló/Castellón";"Castell de Cabres";17;0.04;40.66;"País Vasco/Euskadi"
"Castelló/Castellón";"Castellfort";198;-0.19;40.5;"País Vasco/Euskadi"
"Castelló/Castellón";"Castellnovo";966;-0.45;39.86;"País Vasco/Euskadi"
"Castelló/Castellón";"Castellón de la Plana/Castelló de la Plana";169498;-0.03;39.98;"País Vasco/Euskadi"
"Castelló/Castellón";"Castillo de Villamalefa";103;-0.37;40.13;"País Vasco/Euskadi"
"Castelló/Castellón";"Catí";757;0.02;40.47;"País Vasco/Euskadi"
"Castelló/Castellón";"Caudiel";653;-0.56;39.94;"País Vasco/Euskadi"
"Castelló/Castellón";"Cervera del Maestre";620;0.27;40.45;"País Vasco/Euskadi"
"Castelló/Castellón";"Cinctorres";411;-0.21;40.58;"País Vasco/Euskadi"
"Castelló/Castellón";"Cirat";216;-0.46;40.05;"País Vasco/Euskadi"
"Castelló/Castellón";"Cortes de Arenoso";298;-0.54;40.18;"País Vasco/Euskadi"
"Castelló/Castellón";"Costur";532;-0.17;40.11;"País Vasco/Euskadi"
"Castelló/Castellón";"les Coves de Vinromà";1836;0.12;40.3;"País Vasco/Euskadi"
"Castelló/Castellón";"Culla";516;-0.16;40.33;"País Vasco/Euskadi"
"Castelló/Castellón";"Xert";733;0.15;40.51;"País Vasco/Euskadi"
"Castelló/Castellón";"Chilches/Xilxes";2658;-0.18;39.78;"País Vasco/Euskadi"
"Castelló/Castellón";"Chodos/Xodos";115;-0.28;40.24;"País Vasco/Euskadi"
"Castelló/Castellón";"Chóvar";303;-0.32;39.85;"País Vasco/Euskadi"
"Castelló/Castellón";"Eslida";774;-0.3;39.87;"País Vasco/Euskadi"
"Castelló/Castellón";"Espadilla";73;-0.35;40.02;"País Vasco/Euskadi"
"Castelló/Castellón";"Fanzara";272;-0.31;40.01;"País Vasco/Euskadi"
"Castelló/Castellón";"Figueroles";537;-0.23;40.11;"País Vasco/Euskadi"
"Castelló/Castellón";"Forcall";438;-0.19;40.64;"País Vasco/Euskadi"
"Castelló/Castellón";"Fuente la Reina";43;-0.6;40.06;"País Vasco/Euskadi"
"Castelló/Castellón";"Fuentes de Ayódar";106;-0.41;40.02;"País Vasco/Euskadi"
"Castelló/Castellón";"Gaibiel";199;-0.49;39.92;"País Vasco/Euskadi"
"Castelló/Castellón";"Geldo";633;-0.46;39.83;"País Vasco/Euskadi"
"Castelló/Castellón";"Herbés";48;-0.00403901;40.72;"País Vasco/Euskadi"
"Castelló/Castellón";"Higueras";71;-0.5;39.98;"País Vasco/Euskadi"
"Castelló/Castellón";"la Jana";684;0.25;40.51;"País Vasco/Euskadi"
"Castelló/Castellón";"Jérica";1550;-0.57;39.91;"País Vasco/Euskadi"
"Castelló/Castellón";"Llucena/Lucena del Cid";1331;-0.27;40.13;"País Vasco/Euskadi"
"Castelló/Castellón";"Ludiente";160;-0.37;40.08;"País Vasco/Euskadi"
"Castelló/Castellón";"la Llosa";973;-0.2;39.76;"País Vasco/Euskadi"
"Castelló/Castellón";"la Mata de Morella";173;-0.28;40.61;"País Vasco/Euskadi"
"Castelló/Castellón";"Matet";86;-0.46;39.93;"País Vasco/Euskadi"
"Castelló/Castellón";"Moncofa";6092;-0.14;39.8;"País Vasco/Euskadi"
"Castelló/Castellón";"Montán";365;-0.55;40.03;"País Vasco/Euskadi"
"Castelló/Castellón";"Montanejos";502;-0.52;40.06;"País Vasco/Euskadi"
"Castelló/Castellón";"Morella";2441;-0.1;40.61;"País Vasco/Euskadi"
"Castelló/Castellón";"Navajas";714;-0.5;39.87;"País Vasco/Euskadi"
"Castelló/Castellón";"Nules";13266;-0.15;39.85;"País Vasco/Euskadi"
"Castelló/Castellón";"Olocau del Rey";118;-0.34;40.63;"País Vasco/Euskadi"
"Castelló/Castellón";"Onda";24807;-0.26;39.96;"País Vasco/Euskadi"
"Castelló/Castellón";"Oropesa del Mar/Orpesa";8983;0.13;40.09;"País Vasco/Euskadi"
"Castelló/Castellón";"Palanques";34;-0.17;40.71;"País Vasco/Euskadi"
"Castelló/Castellón";"Pavías";63;-0.48;39.97;"País Vasco/Euskadi"
"Castelló/Castellón";"Peníscola/Peñíscola";7413;0.39;40.36;"País Vasco/Euskadi"
"Castelló/Castellón";"Pina de Montalgrao";121;-0.65;40.02;"País Vasco/Euskadi"
"Castelló/Castellón";"Portell de Morella";200;-0.26;40.53;"País Vasco/Euskadi"
"Castelló/Castellón";"Puebla de Arenoso";133;-0.59;40.1;"País Vasco/Euskadi"
"Castelló/Castellón";"la Pobla de Benifassà";203;0.15;40.65;"País Vasco/Euskadi"
"Castelló/Castellón";"la Pobla Tornesa";1227;-0.00079227;40.1;"País Vasco/Euskadi"
"Castelló/Castellón";"Ribesalbes";1210;-0.27;40.02;"País Vasco/Euskadi"
"Castelló/Castellón";"Rossell";987;0.22;40.61;"País Vasco/Euskadi"
"Castelló/Castellón";"Sacañet";62;-0.71;39.85;"País Vasco/Euskadi"
"Castelló/Castellón";"la Salzadella";743;0.17;40.41;"País Vasco/Euskadi"
"Castelló/Castellón";"Sant Jordi/San Jorge";937;0.33;40.5;"País Vasco/Euskadi"
"Castelló/Castellón";"Sant Mateu";1958;0.18;40.46;"País Vasco/Euskadi"
"Castelló/Castellón";"San Rafael del Río";464;0.34;40.6;"País Vasco/Euskadi"
"Castelló/Castellón";"Santa Magdalena de Pulpis";765;0.3;40.35;"País Vasco/Euskadi"
"Castelló/Castellón";"la Serratella";101;0.03;40.31;"País Vasco/Euskadi"
"Castelló/Castellón";"Segorbe";8969;-0.48;39.85;"País Vasco/Euskadi"
"Castelló/Castellón";"Sierra Engarcerán";1012;-0.02;40.26;"País Vasco/Euskadi"
"Castelló/Castellón";"Soneja";1468;-0.42;39.81;"País Vasco/Euskadi"
"Castelló/Castellón";"Sot de Ferrer";429;-0.41;39.8;"País Vasco/Euskadi"
"Castelló/Castellón";"Sueras/Suera";522;-0.33;39.95;"País Vasco/Euskadi"
"Castelló/Castellón";"Tales";808;-0.3;39.94;"País Vasco/Euskadi"
"Castelló/Castellón";"Teresa";250;-0.65;39.9;"País Vasco/Euskadi"
"Castelló/Castellón";"Tírig";437;0.07;40.42;"País Vasco/Euskadi"
"Castelló/Castellón";"Todolella";136;-0.24;40.64;"País Vasco/Euskadi"
"Castelló/Castellón";"Toga";89;-0.36;40.04;"País Vasco/Euskadi"
"Castelló/Castellón";"Torás";225;-0.68;39.91;"País Vasco/Euskadi"
"Castelló/Castellón";"El Toro";253;-0.74;39.98;"País Vasco/Euskadi"
"Castelló/Castellón";"Torralba del Pinar";57;-0.43;39.98;"País Vasco/Euskadi"
"Castelló/Castellón";"Torreblanca";5419;0.19;40.22;"País Vasco/Euskadi"
"Castelló/Castellón";"Torrechiva";77;-0.39;40.04;"País Vasco/Euskadi"
"Castelló/Castellón";"la Torre d'En Besora";158;-0.07;40.32;"País Vasco/Euskadi"
"Castelló/Castellón";"la Torre d'en Doménec";198;0.06;40.26;"País Vasco/Euskadi"
"Castelló/Castellón";"Traiguera";1434;0.29;40.52;"País Vasco/Euskadi"
"Castelló/Castellón";"Useras/les Useres";970;-0.16;40.15;"País Vasco/Euskadi"
"Castelló/Castellón";"Vallat";50;-0.33;40.03;"País Vasco/Euskadi"
"Castelló/Castellón";"Vall d'Alba";2781;-0.03;40.17;"País Vasco/Euskadi"
"Castelló/Castellón";"Vall de Almonacid";272;-0.45;39.9;"País Vasco/Euskadi"
"Castelló/Castellón";"la Vall d'Uixó";31733;-0.22;39.82;"País Vasco/Euskadi"
"Castelló/Castellón";"Vallibona";77;0.04;40.6;"País Vasco/Euskadi"
"Castelló/Castellón";"Vilafamés";1822;-0.05;40.11;"País Vasco/Euskadi"
"Castelló/Castellón";"Villafranca del Cid/Vilafranca";2267;-0.25;40.42;"País Vasco/Euskadi"
"Castelló/Castellón";"Villahermosa del Río";477;-0.41;40.2;"País Vasco/Euskadi"
"Castelló/Castellón";"Villamalur";62;-0.39;39.96;"País Vasco/Euskadi"
"Castelló/Castellón";"Vilanova d'Alcolea";586;0.07;40.23;"País Vasco/Euskadi"
"Castelló/Castellón";"Villanueva de Viver";61;-0.64;40.05;"País Vasco/Euskadi"
"Castelló/Castellón";"Vilar de Canes";177;-0.06;40.35;"País Vasco/Euskadi"
"Castelló/Castellón";"Vila-real";50334;-0.1;39.93;"País Vasco/Euskadi"
"Castelló/Castellón";"la Vilavella";3215;-0.18;39.85;"País Vasco/Euskadi"
"Castelló/Castellón";"Villores";42;-0.2;40.67;"País Vasco/Euskadi"
"Castelló/Castellón";"Vinaròs";28292;0.47;40.47;"País Vasco/Euskadi"
"Castelló/Castellón";"Vistabella del Maestrat";352;-0.29;40.29;"País Vasco/Euskadi"
"Castelló/Castellón";"Viver";1509;-0.59;39.92;"País Vasco/Euskadi"
"Castelló/Castellón";"Zorita del Maestrazgo";118;-0.16;40.72;"País Vasco/Euskadi"
"Castelló/Castellón";"Zucaina";189;-0.41;40.13;"País Vasco/Euskadi"
"Castelló/Castellón";"les Alqueries/Alquerías del Niño Perdido";4466;-0.11;39.89;"País Vasco/Euskadi"
"Castelló/Castellón";"Sant Joan de Moró";3084;-0.13;40.05;"País Vasco/Euskadi"
"Ciudad Real";"Abenójar";1438;-4.35;38.87;"País Vasco/Euskadi"
"Ciudad Real";"Agudo";1720;-4.87;38.97;"País Vasco/Euskadi"
"Ciudad Real";"Alamillo";519;-4.79;38.67;"País Vasco/Euskadi"
"Ciudad Real";"Albaladejo";1201;-2.8;38.61;"País Vasco/Euskadi"
"Ciudad Real";"Alcázar de San Juan";30943;-3.2;39.38;"País Vasco/Euskadi"
"Ciudad Real";"Alcoba";610;-4.47;39.26;"País Vasco/Euskadi"
"Ciudad Real";"Alcolea de Calatrava";1458;-4.11;38.98;"País Vasco/Euskadi"
"Ciudad Real";"Alcubillas";493;-3.13;38.75;"País Vasco/Euskadi"
"Ciudad Real";"Aldea del Rey";1698;-3.83;38.74;"País Vasco/Euskadi"
"Ciudad Real";"Alhambra";1009;-3.05;38.89;"País Vasco/Euskadi"
"Ciudad Real";"Almadén";5537;-4.83;38.77;"País Vasco/Euskadi"
"Ciudad Real";"Almadenejos";440;-4.71;38.73;"País Vasco/Euskadi"
"Ciudad Real";"Almagro";8983;-3.71;38.88;"País Vasco/Euskadi"
"Ciudad Real";"Almedina";548;-2.95;38.62;"País Vasco/Euskadi"
"Ciudad Real";"Almodóvar del Campo";6273;-4.17;38.7;"País Vasco/Euskadi"
"Ciudad Real";"Almuradiel";820;-3.49;38.51;"País Vasco/Euskadi"
"Ciudad Real";"Anchuras";323;-4.83;39.47;"País Vasco/Euskadi"
"Ciudad Real";"Arenas de San Juan";1051;-3.5;39.21;"País Vasco/Euskadi"
"Ciudad Real";"Argamasilla de Alba";6928;-3.09;39.12;"País Vasco/Euskadi"
"Ciudad Real";"Argamasilla de Calatrava";5924;-4.08;38.72;"País Vasco/Euskadi"
"Ciudad Real";"Arroba de los Montes";452;-4.54;39.15;"País Vasco/Euskadi"
"Ciudad Real";"Ballesteros de Calatrava";384;-3.94;38.83;"País Vasco/Euskadi"
"Ciudad Real";"Bolaños de Calatrava";11882;-3.66;38.9;"País Vasco/Euskadi"
"Ciudad Real";"Brazatortas";1020;-4.29;38.65;"País Vasco/Euskadi"
"Ciudad Real";"Cabezarados";322;-4.29;38.84;"País Vasco/Euskadi"
"Ciudad Real";"Cabezarrubias del Puerto";490;-4.18;38.61;"País Vasco/Euskadi"
"Ciudad Real";"Calzada de Calatrava";3911;-3.77;38.7;"País Vasco/Euskadi"
"Ciudad Real";"Campo de Criptana";13763;-3.12;39.4;"País Vasco/Euskadi"
"Ciudad Real";"Cañada de Calatrava";103;-4.02;38.85;"País Vasco/Euskadi"
"Ciudad Real";"Caracuel de Calatrava";141;-4.06;38.84;"País Vasco/Euskadi"
"Ciudad Real";"Carrión de Calatrava";3069;-3.81;39.01;"País Vasco/Euskadi"
"Ciudad Real";"Carrizosa";1251;-2.99;38.84;"País Vasco/Euskadi"
"Ciudad Real";"Castellar de Santiago";1966;-3.27;38.53;"País Vasco/Euskadi"
"Ciudad Real";"Ciudad Real";74641;-3.93;38.98;"País Vasco/Euskadi"
"Ciudad Real";"Corral de Calatrava";1153;-4.08;38.85;"País Vasco/Euskadi"
"Ciudad Real";"Los Cortijos";904;-4.05;39.31;"País Vasco/Euskadi"
"Ciudad Real";"Cózar";1017;-3.07;38.66;"País Vasco/Euskadi"
"Ciudad Real";"Chillón";1857;-4.86;38.79;"País Vasco/Euskadi"
"Ciudad Real";"Daimiel";18176;-3.61;39.06;"País Vasco/Euskadi"
"Ciudad Real";"Fernán Caballero";1027;-3.9;39.12;"País Vasco/Euskadi"
"Ciudad Real";"Fontanarejo";265;-4.51;39.22;"País Vasco/Euskadi"
"Ciudad Real";"Fuencaliente";1028;-4.3;38.4;"País Vasco/Euskadi"
"Ciudad Real";"Fuenllana";242;-2.95;38.75;"País Vasco/Euskadi"
"Ciudad Real";"Fuente el Fresno";3311;-3.77;39.23;"País Vasco/Euskadi"
"Ciudad Real";"Granátula de Calatrava";764;-3.74;38.79;"País Vasco/Euskadi"
"Ciudad Real";"Guadalmez";763;-4.97;38.72;"País Vasco/Euskadi"
"Ciudad Real";"Herencia";8431;-3.35;39.36;"País Vasco/Euskadi"
"Ciudad Real";"Hinojosas de Calatrava";529;-4.14;38.61;"País Vasco/Euskadi"
"Ciudad Real";"Horcajo de los Montes";935;-4.64;39.32;"País Vasco/Euskadi"
"Ciudad Real";"Las Labores";580;-3.51;39.27;"País Vasco/Euskadi"
"Ciudad Real";"Luciana";382;-4.29;38.98;"País Vasco/Euskadi"
"Ciudad Real";"Malagón";8108;-3.85;39.16;"País Vasco/Euskadi"
"Ciudad Real";"Manzanares";18206;-3.37;38.99;"País Vasco/Euskadi"
"Ciudad Real";"Membrilla";6050;-3.34;38.97;"País Vasco/Euskadi"
"Ciudad Real";"Mestanza";711;-4.07;38.57;"País Vasco/Euskadi"
"Ciudad Real";"Miguelturra";15225;-3.89;38.96;"País Vasco/Euskadi"
"Ciudad Real";"Montiel";1364;-2.86;38.69;"País Vasco/Euskadi"
"Ciudad Real";"Moral de Calatrava";5309;-3.58;38.82;"País Vasco/Euskadi"
"Ciudad Real";"Navalpino";231;-4.59;39.22;"País Vasco/Euskadi"
"Ciudad Real";"Navas de Estena";246;-4.52;39.49;"País Vasco/Euskadi"
"Ciudad Real";"Pedro Muñoz";7467;-2.94;39.4;"País Vasco/Euskadi"
"Ciudad Real";"Picón";671;-4.06;39.04;"País Vasco/Euskadi"
"Ciudad Real";"Piedrabuena";4517;-4.17;39.03;"País Vasco/Euskadi"
"Ciudad Real";"Poblete";2465;-3.98;38.93;"País Vasco/Euskadi"
"Ciudad Real";"Porzuna";3633;-4.15;39.14;"País Vasco/Euskadi"
"Ciudad Real";"Pozuelo de Calatrava";3382;-3.83;38.91;"País Vasco/Euskadi"
"Ciudad Real";"Los Pozuelos de Calatrava";385;-4.16;38.9;"País Vasco/Euskadi"
"Ciudad Real";"Puebla de Don Rodrigo";1213;-4.62;39.08;"País Vasco/Euskadi"
"Ciudad Real";"Puebla del Príncipe";729;-2.92;38.56;"País Vasco/Euskadi"
"Ciudad Real";"Puerto Lápice";947;-3.48;39.32;"País Vasco/Euskadi"
"Ciudad Real";"Puertollano";48477;-4.11;38.68;"País Vasco/Euskadi"
"Ciudad Real";"Retuerta del Bullaque";991;-4.4;39.46;"País Vasco/Euskadi"
"Ciudad Real";"Saceruela";596;-4.6;38.94;"País Vasco/Euskadi"
"Ciudad Real";"San Carlos del Valle";1143;-3.24;38.84;"País Vasco/Euskadi"
"Ciudad Real";"San Lorenzo de Calatrava";212;-3.82;38.47;"País Vasco/Euskadi"
"Ciudad Real";"Santa Cruz de los Cáñamos";530;-2.86;38.63;"País Vasco/Euskadi"
